game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,conf_game
2025_04_SEA_ARI,2025,REG,4,2025-09-25,Thursday,20:15,SEA,,ARI,,Home,,,,2025092500,,,202509250crd,,,,4,4,110.0,-130.0,2.5,-112.0,-108.0,46.5,-110.0,-110.0,1,closed,grass,,,,,,,Mike Macdonald,Jonathan Gannon,,PHO00,State Farm Stadium,True
2025_04_MIN_PIT,2025,REG,4,2025-09-28,Sunday,09:30,MIN,,PIT,,Neutral,,,,2025092800,,,202509280pit,,,,7,7,-120.0,100.0,-1.5,-110.0,-110.0,42.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Kevin O'Connell,Mike Tomlin,,PIT00,Acrisure Stadium,False
2025_04_WAS_ATL,2025,REG,4,2025-09-28,Sunday,13:00,WAS,,ATL,,Home,,,,2025092801,,,202509280atl,,,,7,7,-175.0,145.0,-3.5,-105.0,-115.0,48.5,-105.0,-115.0,0,closed,fieldturf,,,,,,,Dan Quinn,Raheem Morris,,ATL97,Mercedes-Benz Stadium,True
2025_04_NO_BUF,2025,REG,4,2025-09-28,Sunday,13:00,NO,,BUF,,Home,,,,2025092802,,,202509280buf,,,,7,10,455.0,-625.0,12.5,-110.0,-110.0,46.5,-110.0,-110.0,0,outdoors,a_turf,,,,,,,Kellen Moore,Sean McDermott,,BUF00,New Era Field,False
2025_04_CLE_DET,2025,REG,4,2025-09-28,Sunday,13:00,CLE,,DET,,Home,,,,2025092803,,,202509280det,,,,7,6,380.0,-500.0,10.5,-112.0,-108.0,45.5,-110.0,-110.0,0,dome,fieldturf,,,,,,,Kevin Stefanski,Dan Campbell,,DET00,Ford Field,False
2025_04_TEN_HOU,2025,REG,4,2025-09-28,Sunday,13:00,TEN,,HOU,,Home,,,,2025092804,,,202509280htx,,,,7,7,195.0,-238.0,6.0,-110.0,-110.0,44.5,-110.0,-110.0,1,closed,astroturf,,,,,,,Brian Callahan,DeMeco Ryans,,HOU00,NRG Stadium,True
2025_04_CAR_NE,2025,REG,4,2025-09-28,Sunday,13:00,CAR,,NE,,Home,,,,2025092805,,,202509280nwe,,,,7,7,145.0,-175.0,3.5,-105.0,-115.0,45.5,-110.0,-110.0,0,outdoors,fieldturf,,,,,,,Dave Canales,Mike Vrabel,,BOS00,Gillette Stadium,False
2025_04_LAC_NYG,2025,REG,4,2025-09-28,Sunday,13:00,LAC,,NYG,,Home,,,,2025092806,,,202509280nyg,,,,7,7,-175.0,145.0,-3.5,-110.0,-110.0,43.5,-110.0,-110.0,0,outdoors,fieldturf,,,,,,,Jim Harbaugh,Brian Daboll,,NYC01,MetLife Stadium,False
2025_04_PHI_TB,2025,REG,4,2025-09-28,Sunday,13:00,PHI,,TB,,Home,,,,2025092807,,,202509280tam,,,,7,7,-130.0,110.0,-2.5,-110.0,-110.0,48.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Nick Sirianni,Todd Bowles,,TAM00,Raymond James Stadium,True
2025_04_IND_LA,2025,REG,4,2025-09-28,Sunday,16:05,IND,,LA,,Home,,,,2025092808,,,202509280ram,,,,7,7,235.0,-290.0,6.5,-110.0,-110.0,46.5,-110.0,-110.0,0,dome,matrixturf,,,,,,,Shane Steichen,Sean McVay,,LAX01,SoFi Stadium,False
2025_04_JAX_SF,2025,REG,4,2025-09-28,Sunday,16:05,JAX,,SF,,Home,,,,2025092809,,,202509280sfo,,,,7,7,185.0,-225.0,5.5,-112.0,-108.0,48.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Liam Coen,Kyle Shanahan,,SFO01,Levi's Stadium,False
2025_04_BAL_KC,2025,REG,4,2025-09-28,Sunday,16:25,BAL,,KC,,Home,,,,2025092810,,,202509280kan,,,,6,7,102.0,-122.0,1.5,-112.0,-108.0,48.5,-108.0,-112.0,0,outdoors,grass,,,,,,,John Harbaugh,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,True
2025_04_CHI_LV,2025,REG,4,2025-09-28,Sunday,16:25,CHI,,LV,,Home,,,,2025092811,,,202509280rai,,,,7,7,-120.0,100.0,-1.5,-110.0,-110.0,45.5,-110.0,-110.0,0,dome,grass,,,,,,,Ben Johnson,Pete Carroll,,VEG00,Allegiant Stadium,False
2025_04_GB_DAL,2025,REG,4,2025-09-28,Sunday,20:20,GB,,DAL,,Home,,,,2025092812,,,202509280dal,,,,7,7,-120.0,100.0,-1.5,-112.0,-108.0,47.5,-110.0,-110.0,0,closed,matrixturf,,,,,,,Matt LaFleur,Brian Schottenheimer,,DAL00,AT&T Stadium,True
2025_04_NYJ_MIA,2025,REG,4,2025-09-29,Monday,19:15,NYJ,,MIA,,Home,,,,2025092900,,,202509290mia,,,,8,11,185.0,-225.0,5.5,-110.0,-110.0,44.5,-110.0,-110.0,1,outdoors,grass,,,,,,,Aaron Glenn,Mike McDaniel,,MIA00,Hard Rock Stadium,True
2025_04_CIN_DEN,2025,REG,4,2025-09-29,Monday,20:15,CIN,,DEN,,Home,,,,2025092901,,,202509290den,,,,8,8,114.0,-135.0,2.5,-110.0,-110.0,47.5,-108.0,-112.0,0,outdoors,grass,,,,,,,Zac Taylor,Sean Payton,,DEN00,Empower Field at Mile High,True
